,name,lat,lon,date
11502,epic_1b_20211005183701,-4.0,-91.0,2021-10-05
11503,epic_1b_20211005202503,-4.0,-118.0,2021-10-05
11498,epic_1b_20211005112450,-4.0,18.0,2021-10-05
11504,epic_1b_20211005221306,-4.0,-145.0,2021-10-05
11483,epic_1b_20211006073000,-4.0,76.0,2021-10-06
11484,epic_1b_20211006091803,-4.0,49.0,2021-10-06
11485,epic_1b_20211006110605,-4.0,22.0,2021-10-06
11487,epic_1b_20211006144211,-4.0,-32.0,2021-10-06
11488,epic_1b_20211006163014,-4.0,-59.0,2021-10-06
11489,epic_1b_20211006181817,-4.0,-86.0,2021-10-06
11490,epic_1b_20211006200619,-4.0,-113.0,2021-10-06
11491,epic_1b_20211006215422,-4.0,-140.0,2021-10-06
11486,epic_1b_20211006125408,-4.0,-5.0,2021-10-06
11469,epic_1b_20211007000831,-4.0,-173.0,2021-10-07
11470,epic_1b_20211007015633,-4.0,160.0,2021-10-07
11471,epic_1b_20211007053239,-4.0,106.0,2021-10-07
11472,epic_1b_20211007072041,-4.0,79.0,2021-10-07
11473,epic_1b_20211007090844,-4.0,52.0,2021-10-07
11476,epic_1b_20211007162055,-4.0,-56.0,2021-10-07
11475,epic_1b_20211007143252,-4.0,-29.0,2021-10-07
11477,epic_1b_20211007180857,-4.0,-83.0,2021-10-07
11474,epic_1b_20211007105647,-4.0,25.0,2021-10-07
11459,epic_1b_20211008055120,-5.0,101.0,2021-10-08
11460,epic_1b_20211008073923,-5.0,74.0,2021-10-08
11456,epic_1b_20211008002712,-5.0,-178.0,2021-10-08
11458,epic_1b_20211008040318,-5.0,128.0,2021-10-08
11461,epic_1b_20211008092726,-5.0,47.0,2021-10-08
11443,epic_1b_20211009004554,-5.0,177.0,2021-10-09
11444,epic_1b_20211009023357,-5.0,150.0,2021-10-09
11445,epic_1b_20211009042200,-5.0,123.0,2021-10-09
11446,epic_1b_20211009061002,-5.0,96.0,2021-10-09
11447,epic_1b_20211009075805,-5.0,69.0,2021-10-09
11448,epic_1b_20211009094608,-5.0,42.0,2021-10-09
11455,epic_1b_20211009222227,-5.0,-147.0,2021-10-09
11450,epic_1b_20211009132213,-5.0,-12.0,2021-10-09
11451,epic_1b_20211009151016,-5.0,-39.0,2021-10-09
11452,epic_1b_20211009165818,-5.0,-66.0,2021-10-09
11453,epic_1b_20211009184621,-5.0,-93.0,2021-10-09
11454,epic_1b_20211009203424,-5.0,-120.0,2021-10-09
11449,epic_1b_20211009113410,-5.0,15.0,2021-10-09
11430,epic_1b_20211010010437,-5.0,173.0,2021-10-10
11431,epic_1b_20211010025239,-5.0,146.0,2021-10-10
11432,epic_1b_20211010044042,-5.0,119.0,2021-10-10
11433,epic_1b_20211010062844,-5.0,92.0,2021-10-10
11434,epic_1b_20211010081647,-5.0,65.0,2021-10-10
11435,epic_1b_20211010100449,-5.0,38.0,2021-10-10
11436,epic_1b_20211010115252,-5.0,11.0,2021-10-10
11437,epic_1b_20211010134054,-5.0,-16.0,2021-10-10
11438,epic_1b_20211010152857,-5.0,-43.0,2021-10-10
11439,epic_1b_20211010171700,-5.0,-70.0,2021-10-10
11440,epic_1b_20211010190502,-5.0,-97.0,2021-10-10
11441,epic_1b_20211010205305,-5.0,-124.0,2021-10-10
11442,epic_1b_20211010224108,-5.0,-151.0,2021-10-10
11406,epic_1b_20211012003633,-6.0,180.0,2021-10-12
11407,epic_1b_20211012022436,-6.0,153.0,2021-10-12
11408,epic_1b_20211012041239,-6.0,126.0,2021-10-12
11409,epic_1b_20211012060041,-6.0,99.0,2021-10-12
11410,epic_1b_20211012074844,-6.0,72.0,2021-10-12
11411,epic_1b_20211012093647,-6.0,45.0,2021-10-12
11413,epic_1b_20211012131252,-6.0,-9.0,2021-10-12
11414,epic_1b_20211012150055,-6.0,-36.0,2021-10-12
11415,epic_1b_20211012164858,-6.0,-63.0,2021-10-12
11416,epic_1b_20211012183700,-6.0,-90.0,2021-10-12
11417,epic_1b_20211012202503,-6.0,-117.0,2021-10-12
11418,epic_1b_20211012221306,-6.0,-144.0,2021-10-12
11412,epic_1b_20211012112449,-6.0,18.0,2021-10-12
11394,epic_1b_20211013001752,-6.0,-176.0,2021-10-13
11396,epic_1b_20211013035356,-6.0,131.0,2021-10-13
11397,epic_1b_20211013054158,-6.0,103.0,2021-10-13
11398,epic_1b_20211013073000,-6.0,76.0,2021-10-13
11399,epic_1b_20211013091803,-6.0,49.0,2021-10-13
11395,epic_1b_20211013020554,-6.0,157.0,2021-10-13
11401,epic_1b_20211013125408,-6.0,-5.0,2021-10-13
11402,epic_1b_20211013144210,-6.0,-32.0,2021-10-13
11403,epic_1b_20211013163012,-6.0,-59.0,2021-10-13
11404,epic_1b_20211013200618,-6.0,-113.0,2021-10-13
11405,epic_1b_20211013215420,-6.0,-140.0,2021-10-13
11400,epic_1b_20211013110605,-6.0,22.0,2021-10-13
11381,epic_1b_20211014000830,-6.0,-173.0,2021-10-14
11382,epic_1b_20211014015633,-6.0,160.0,2021-10-14
11383,epic_1b_20211014034436,-6.0,133.0,2021-10-14
11384,epic_1b_20211014053238,-6.0,106.0,2021-10-14
11385,epic_1b_20211014072040,-6.0,79.0,2021-10-14
11386,epic_1b_20211014090842,-6.0,52.0,2021-10-14
11389,epic_1b_20211014143252,-6.0,-29.0,2021-10-14
11388,epic_1b_20211014124447,-6.0,-2.0,2021-10-14
11390,epic_1b_20211014162054,-6.0,-56.0,2021-10-14
11391,epic_1b_20211014180857,-6.0,-83.0,2021-10-14
11392,epic_1b_20211014195659,-6.0,-110.0,2021-10-14
11393,epic_1b_20211014214501,-6.0,-137.0,2021-10-14
11387,epic_1b_20211014105644,-6.0,25.0,2021-10-14
11369,epic_1b_20211015002713,-6.0,-178.0,2021-10-15
11370,epic_1b_20211015021515,-6.0,155.0,2021-10-15
11378,epic_1b_20211015182735,-7.0,-88.0,2021-10-15
11375,epic_1b_20211015130328,-6.0,-7.0,2021-10-15
11376,epic_1b_20211015145131,-7.0,-34.0,2021-10-15
11377,epic_1b_20211015163933,-7.0,-61.0,2021-10-15
11379,epic_1b_20211015201538,-7.0,-115.0,2021-10-15
11380,epic_1b_20211015220340,-7.0,-142.0,2021-10-15
11374,epic_1b_20211015111526,-6.0,20.0,2021-10-15
11358,epic_1b_20211016023356,-7.0,150.0,2021-10-16
11359,epic_1b_20211016042159,-7.0,123.0,2021-10-16
11360,epic_1b_20211016061001,-7.0,96.0,2021-10-16
11361,epic_1b_20211016075804,-7.0,69.0,2021-10-16
11363,epic_1b_20211016113408,-7.0,15.0,2021-10-16
11364,epic_1b_20211016151013,-7.0,-39.0,2021-10-16
11365,epic_1b_20211016165815,-7.0,-66.0,2021-10-16
11366,epic_1b_20211016184617,-7.0,-93.0,2021-10-16
11367,epic_1b_20211016203419,-7.0,-120.0,2021-10-16
11368,epic_1b_20211016222222,-7.0,-147.0,2021-10-16
11362,epic_1b_20211016094606,-7.0,42.0,2021-10-16
11347,epic_1b_20211017010436,-7.0,173.0,2021-10-17
11346,epic_1b_20211018223143,-7.0,-150.0,2021-10-18
11324,epic_1b_20211019060040,-7.0,98.0,2021-10-19
11323,epic_1b_20211019041238,-7.0,125.0,2021-10-19
11322,epic_1b_20211019022436,-7.0,152.0,2021-10-19
11326,epic_1b_20211019093645,-7.0,44.0,2021-10-19
11308,epic_1b_20211020001752,-8.0,-176.0,2021-10-20
11309,epic_1b_20211020020554,-8.0,157.0,2021-10-20
11310,epic_1b_20211020035356,-8.0,130.0,2021-10-20
11311,epic_1b_20211020054158,-8.0,103.0,2021-10-20
11312,epic_1b_20211020073001,-8.0,76.0,2021-10-20
11317,epic_1b_20211020163013,-8.0,-59.0,2021-10-20
11318,epic_1b_20211020181816,-8.0,-86.0,2021-10-20
11319,epic_1b_20211020200618,-8.0,-113.0,2021-10-20
11320,epic_1b_20211020215420,-8.0,-140.0,2021-10-20
11296,epic_1b_20211021000830,-8.0,-174.0,2021-10-21
11297,epic_1b_20211021015632,-8.0,159.0,2021-10-21
11298,epic_1b_20211021034435,-8.0,132.0,2021-10-21
11299,epic_1b_20211021053237,-8.0,105.0,2021-10-21
11300,epic_1b_20211021072039,-8.0,78.0,2021-10-21
11307,epic_1b_20211021214458,-8.0,-138.0,2021-10-21
11302,epic_1b_20211021105644,-8.0,24.0,2021-10-21
11303,epic_1b_20211021124447,-8.0,-3.0,2021-10-21
11304,epic_1b_20211021162051,-8.0,-57.0,2021-10-21
11305,epic_1b_20211021180853,-8.0,-84.0,2021-10-21
11306,epic_1b_20211021195656,-8.0,-111.0,2021-10-21
11301,epic_1b_20211021090841,-8.0,51.0,2021-10-21
11287,epic_1b_20211023075804,-8.0,68.0,2021-10-23
11283,epic_1b_20211023004555,-8.0,176.0,2021-10-23
11284,epic_1b_20211023023357,-8.0,149.0,2021-10-23
11285,epic_1b_20211023042159,-8.0,122.0,2021-10-23
11286,epic_1b_20211023061001,-8.0,95.0,2021-10-23
11288,epic_1b_20211023094606,-8.0,41.0,2021-10-23
11260,epic_1b_20211026041237,-9.0,124.0,2021-10-26
11261,epic_1b_20211026060039,-9.0,97.0,2021-10-26
11262,epic_1b_20211026074842,-9.0,70.0,2021-10-26
11263,epic_1b_20211026093644,-9.0,43.0,2021-10-26
11264,epic_1b_20211026112446,-9.0,16.0,2021-10-26
11265,epic_1b_20211026131248,-9.0,-11.0,2021-10-26
11267,epic_1b_20211026164853,-9.0,-65.0,2021-10-26
11268,epic_1b_20211026183655,-9.0,-92.0,2021-10-26
11269,epic_1b_20211026202458,-9.0,-119.0,2021-10-26
11270,epic_1b_20211026221301,-9.0,-146.0,2021-10-26
11266,epic_1b_20211026150050,-9.0,-38.0,2021-10-26
11248,epic_1b_20211027001752,-9.0,-178.0,2021-10-27
11249,epic_1b_20211027035356,-9.0,128.0,2021-10-27
11250,epic_1b_20211027054159,-9.0,101.0,2021-10-27
11251,epic_1b_20211027073001,-10.0,74.0,2021-10-27
11253,epic_1b_20211027110606,-10.0,20.0,2021-10-27
11252,epic_1b_20211027091804,-10.0,47.0,2021-10-27
11255,epic_1b_20211027144211,-10.0,-34.0,2021-10-27
11256,epic_1b_20211027163013,-10.0,-61.0,2021-10-27
11257,epic_1b_20211027181816,-10.0,-88.0,2021-10-27
11258,epic_1b_20211027200619,-10.0,-115.0,2021-10-27
11259,epic_1b_20211027215421,-10.0,-142.0,2021-10-27
11254,epic_1b_20211027125408,-10.0,-7.0,2021-10-27
11236,epic_1b_20211028000831,-10.0,-176.0,2021-10-28
11237,epic_1b_20211028034435,-10.0,130.0,2021-10-28
11238,epic_1b_20211028053237,-10.0,103.0,2021-10-28
11239,epic_1b_20211028072039,-10.0,76.0,2021-10-28
11240,epic_1b_20211028090842,-10.0,49.0,2021-10-28
11241,epic_1b_20211028105644,-10.0,22.0,2021-10-28
11242,epic_1b_20211028124448,-10.0,-5.0,2021-10-28
11243,epic_1b_20211028143251,-10.0,-32.0,2021-10-28
11244,epic_1b_20211028162053,-10.0,-59.0,2021-10-28
11245,epic_1b_20211028180856,-10.0,-86.0,2021-10-28
11246,epic_1b_20211028195658,-10.0,-113.0,2021-10-28
11247,epic_1b_20211028214501,-10.0,-140.0,2021-10-28
11223,epic_1b_20211029002713,-10.0,180.0,2021-10-29
11224,epic_1b_20211029021515,-10.0,153.0,2021-10-29
11225,epic_1b_20211029040318,-10.0,126.0,2021-10-29
11218,epic_1b_20211030151017,-10.0,-42.0,2021-10-30
11219,epic_1b_20211030165820,-10.0,-69.0,2021-10-30
11220,epic_1b_20211030184623,-10.0,-96.0,2021-10-30
11221,epic_1b_20211030203426,-10.0,-123.0,2021-10-30
11222,epic_1b_20211030222229,-10.0,-150.0,2021-10-30
11197,epic_1b_20211031010437,-11.0,170.0,2021-10-31
11198,epic_1b_20211031025239,-11.0,143.0,2021-10-31
11199,epic_1b_20211031044042,-11.0,116.0,2021-10-31
11200,epic_1b_20211031062845,-11.0,89.0,2021-10-31
11201,epic_1b_20211031081648,-11.0,62.0,2021-10-31
11202,epic_1b_20211031100450,-11.0,35.0,2021-10-31
11203,epic_1b_20211031115253,-11.0,8.0,2021-10-31
11204,epic_1b_20211031134056,-11.0,-19.0,2021-10-31
11205,epic_1b_20211031152859,-11.0,-46.0,2021-10-31
11206,epic_1b_20211031171701,-11.0,-73.0,2021-10-31
11185,epic_1b_20211101005516,-11.0,172.0,2021-11-01
11186,epic_1b_20211101024318,-11.0,145.0,2021-11-01
11187,epic_1b_20211101043121,-11.0,118.0,2021-11-01
11188,epic_1b_20211101061923,-11.0,91.0,2021-11-01
11189,epic_1b_20211101080725,-11.0,64.0,2021-11-01
11191,epic_1b_20211101114329,-11.0,10.0,2021-11-01
11193,epic_1b_20211101151935,-11.0,-44.0,2021-11-01
11194,epic_1b_20211101170737,-11.0,-71.0,2021-11-01
11190,epic_1b_20211101095527,-11.0,37.0,2021-11-01
11172,epic_1b_20211102003634,-11.0,176.0,2021-11-02
11173,epic_1b_20211102022436,-11.0,149.0,2021-11-02
11174,epic_1b_20211102041238,-11.0,122.0,2021-11-02
11175,epic_1b_20211102060041,-11.0,95.0,2021-11-02
11181,epic_1b_20211102164857,-11.0,-67.0,2021-11-02
11168,epic_1b_20211103144215,-12.0,-36.0,2021-11-03
11169,epic_1b_20211103181821,-12.0,-90.0,2021-11-03
11170,epic_1b_20211103200624,-12.0,-117.0,2021-11-03
11171,epic_1b_20211103215426,-12.0,-144.0,2021-11-03
11152,epic_1b_20211104072042,-12.0,75.0,2021-11-04
11148,epic_1b_20211104000830,-12.0,-177.0,2021-11-04
11149,epic_1b_20211104015633,-12.0,156.0,2021-11-04
11150,epic_1b_20211104034436,-12.0,129.0,2021-11-04
11151,epic_1b_20211104053239,-12.0,102.0,2021-11-04
11153,epic_1b_20211104090845,-12.0,48.0,2021-11-04
11159,epic_1b_20211104195704,-12.0,-115.0,2021-11-04
11155,epic_1b_20211104124452,-12.0,-6.0,2021-11-04
11156,epic_1b_20211104143255,-12.0,-33.0,2021-11-04
11157,epic_1b_20211104162058,-12.0,-61.0,2021-11-04
11158,epic_1b_20211104180901,-12.0,-88.0,2021-11-04
11160,epic_1b_20211104214507,-12.0,-142.0,2021-11-04
11154,epic_1b_20211104105648,-12.0,21.0,2021-11-04
11140,epic_1b_20211105073923,-12.0,70.0,2021-11-05
11137,epic_1b_20211105021515,-12.0,151.0,2021-11-05
11138,epic_1b_20211105040318,-12.0,124.0,2021-11-05
11139,epic_1b_20211105055120,-12.0,97.0,2021-11-05
11141,epic_1b_20211105092726,-12.0,43.0,2021-11-05
11136,epic_1b_20211105002712,-12.0,178.0,2021-11-05
11143,epic_1b_20211105145134,-12.0,-38.0,2021-11-05
11144,epic_1b_20211105163937,-12.0,-65.0,2021-11-05
11145,epic_1b_20211105182739,-12.0,-92.0,2021-11-05
11146,epic_1b_20211105201541,-12.0,-119.0,2021-11-05
11147,epic_1b_20211105220343,-12.0,-147.0,2021-11-05
11142,epic_1b_20211105130332,-12.0,-11.0,2021-11-05
11123,epic_1b_20211106004554,-12.0,173.0,2021-11-06
11132,epic_1b_20211106165816,-12.0,-70.0,2021-11-06
11134,epic_1b_20211106203421,-12.0,-124.0,2021-11-06
11135,epic_1b_20211106222224,-12.0,-151.0,2021-11-06
11115,epic_1b_20211107100448,-13.0,33.0,2021-11-07
11119,epic_1b_20211107171657,-13.0,-75.0,2021-11-07
11117,epic_1b_20211107134053,-13.0,-21.0,2021-11-07
11118,epic_1b_20211107152855,-13.0,-48.0,2021-11-07
11122,epic_1b_20211107224104,-13.0,-156.0,2021-11-07
11120,epic_1b_20211107190500,-13.0,-102.0,2021-11-07
11121,epic_1b_20211107205302,-13.0,-129.0,2021-11-07
11116,epic_1b_20211107115250,-13.0,6.0,2021-11-07
11104,epic_1b_20211108005516,-13.0,170.0,2021-11-08
11105,epic_1b_20211108024318,-13.0,143.0,2021-11-08
11106,epic_1b_20211108043120,-13.0,116.0,2021-11-08
11108,epic_1b_20211108080724,-13.0,62.0,2021-11-08
11109,epic_1b_20211108095526,-13.0,35.0,2021-11-08
11110,epic_1b_20211108114328,-13.0,8.0,2021-11-08
11107,epic_1b_20211108061922,-13.0,89.0,2021-11-08
11091,epic_1b_20211109003633,-13.0,175.0,2021-11-09
11092,epic_1b_20211109022436,-13.0,147.0,2021-11-09
11093,epic_1b_20211109041239,-13.0,120.0,2021-11-09
11094,epic_1b_20211109060042,-13.0,93.0,2021-11-09
11095,epic_1b_20211109074845,-13.0,66.0,2021-11-09
11096,epic_1b_20211109093647,-13.0,39.0,2021-11-09
11099,epic_1b_20211109150056,-13.0,-42.0,2021-11-09
11098,epic_1b_20211109131253,-13.0,-15.0,2021-11-09
11100,epic_1b_20211109164858,-13.0,-69.0,2021-11-09
11101,epic_1b_20211109183701,-13.0,-96.0,2021-11-09
11102,epic_1b_20211109202503,-13.0,-123.0,2021-11-09
11103,epic_1b_20211109221306,-13.0,-150.0,2021-11-09
11097,epic_1b_20211109112450,-13.0,12.0,2021-11-09
11078,epic_1b_20211110001751,-13.0,179.0,2021-11-10
11079,epic_1b_20211110020554,-13.0,152.0,2021-11-10
11080,epic_1b_20211110035357,-13.0,125.0,2021-11-10
11081,epic_1b_20211110054159,-13.0,98.0,2021-11-10
11082,epic_1b_20211110073002,-13.0,71.0,2021-11-10
11083,epic_1b_20211110091805,-13.0,44.0,2021-11-10
11085,epic_1b_20211110125410,-14.0,-10.0,2021-11-10
11086,epic_1b_20211110144213,-14.0,-37.0,2021-11-10
11087,epic_1b_20211110163016,-14.0,-64.0,2021-11-10
11088,epic_1b_20211110181818,-14.0,-91.0,2021-11-10
11089,epic_1b_20211110200621,-14.0,-119.0,2021-11-10
11090,epic_1b_20211110215424,-14.0,-146.0,2021-11-10
11084,epic_1b_20211110110607,-14.0,17.0,2021-11-10
11069,epic_1b_20211111072042,-14.0,73.0,2021-11-11
11065,epic_1b_20211111000831,-14.0,-179.0,2021-11-11
11066,epic_1b_20211111015633,-14.0,154.0,2021-11-11
11067,epic_1b_20211111034436,-14.0,127.0,2021-11-11
11068,epic_1b_20211111053239,-14.0,100.0,2021-11-11
11070,epic_1b_20211111090844,-14.0,46.0,2021-11-11
11077,epic_1b_20211111214506,-14.0,-144.0,2021-11-11
11072,epic_1b_20211111124451,-14.0,-8.0,2021-11-11
11073,epic_1b_20211111143254,-14.0,-35.0,2021-11-11
11075,epic_1b_20211111180859,-14.0,-90.0,2021-11-11
11076,epic_1b_20211111195703,-14.0,-117.0,2021-11-11
11071,epic_1b_20211111105647,-14.0,19.0,2021-11-11
11056,epic_1b_20211112073923,-14.0,68.0,2021-11-12
11052,epic_1b_20211112002713,-14.0,176.0,2021-11-12
11053,epic_1b_20211112021515,-14.0,149.0,2021-11-12
11054,epic_1b_20211112040318,-14.0,122.0,2021-11-12
11055,epic_1b_20211112055120,-14.0,95.0,2021-11-12
11057,epic_1b_20211112092725,-14.0,41.0,2021-11-12
11062,epic_1b_20211112182740,-14.0,-94.0,2021-11-12
11059,epic_1b_20211112130331,-14.0,-13.0,2021-11-12
11060,epic_1b_20211112145134,-14.0,-40.0,2021-11-12
11061,epic_1b_20211112163937,-14.0,-67.0,2021-11-12
11064,epic_1b_20211112220345,-14.0,-149.0,2021-11-12
11063,epic_1b_20211112201542,-14.0,-122.0,2021-11-12
11058,epic_1b_20211112111528,-14.0,14.0,2021-11-12
11040,epic_1b_20211113023357,-14.0,144.0,2021-11-13
11041,epic_1b_20211113042200,-14.0,117.0,2021-11-13
11044,epic_1b_20211113094607,-14.0,36.0,2021-11-13
11049,epic_1b_20211113184619,-14.0,-100.0,2021-11-13
11051,epic_1b_20211113222224,-14.0,-154.0,2021-11-13
11027,epic_1b_20211114010436,-15.0,166.0,2021-11-14
11028,epic_1b_20211114025239,-15.0,139.0,2021-11-14
11029,epic_1b_20211114044042,-15.0,112.0,2021-11-14
11030,epic_1b_20211114062844,-15.0,85.0,2021-11-14
11031,epic_1b_20211114081646,-15.0,58.0,2021-11-14
11033,epic_1b_20211114115252,-15.0,4.0,2021-11-14
11034,epic_1b_20211114134056,-15.0,-23.0,2021-11-14
11035,epic_1b_20211114171701,-15.0,-77.0,2021-11-14
11036,epic_1b_20211114190504,-15.0,-105.0,2021-11-14
11037,epic_1b_20211114205306,-15.0,-132.0,2021-11-14
11038,epic_1b_20211114224109,-15.0,-159.0,2021-11-14
11032,epic_1b_20211114100448,-15.0,31.0,2021-11-14
11014,epic_1b_20211115005515,-15.0,168.0,2021-11-15
11015,epic_1b_20211115024317,-15.0,141.0,2021-11-15
11025,epic_1b_20211115204341,-15.0,-130.0,2021-11-15
11026,epic_1b_20211115223143,-15.0,-157.0,2021-11-15
11022,epic_1b_20211115151934,-15.0,-49.0,2021-11-15
11024,epic_1b_20211115185538,-15.0,-103.0,2021-11-15
11005,epic_1b_20211116003634,-15.0,172.0,2021-11-16
11006,epic_1b_20211116022436,-15.0,145.0,2021-11-16
11008,epic_1b_20211116074842,-15.0,64.0,2021-11-16
11007,epic_1b_20211116060040,-15.0,91.0,2021-11-16
11010,epic_1b_20211116131250,-15.0,-17.0,2021-11-16
11011,epic_1b_20211116150052,-15.0,-44.0,2021-11-16
11012,epic_1b_20211116164854,-15.0,-71.0,2021-11-16
11013,epic_1b_20211116183656,-15.0,-98.0,2021-11-16
11009,epic_1b_20211116093645,-15.0,37.0,2021-11-16
10992,epic_1b_20211118000830,-16.0,178.0,2021-11-18
10993,epic_1b_20211118015632,-16.0,151.0,2021-11-18
10995,epic_1b_20211118053237,-16.0,97.0,2021-11-18
10996,epic_1b_20211118072039,-16.0,70.0,2021-11-18
10997,epic_1b_20211118090841,-16.0,43.0,2021-11-18
10999,epic_1b_20211118124447,-16.0,-11.0,2021-11-18
11000,epic_1b_20211118143249,-16.0,-38.0,2021-11-18
11001,epic_1b_20211118162052,-16.0,-65.0,2021-11-18
11002,epic_1b_20211118180854,-16.0,-92.0,2021-11-18
11003,epic_1b_20211118195656,-16.0,-119.0,2021-11-18
11004,epic_1b_20211118214458,-16.0,-146.0,2021-11-18
10998,epic_1b_20211118105644,-16.0,16.0,2021-11-18
10980,epic_1b_20211119002712,-16.0,173.0,2021-11-19
10981,epic_1b_20211119021514,-16.0,146.0,2021-11-19
10982,epic_1b_20211119040316,-16.0,119.0,2021-11-19
10983,epic_1b_20211119055118,-16.0,92.0,2021-11-19
10984,epic_1b_20211119073920,-16.0,65.0,2021-11-19
10986,epic_1b_20211119111524,-16.0,11.0,2021-11-19
10987,epic_1b_20211119130327,-16.0,-16.0,2021-11-19
10988,epic_1b_20211119145129,-16.0,-43.0,2021-11-19
10989,epic_1b_20211119163931,-16.0,-70.0,2021-11-19
10990,epic_1b_20211119201535,-16.0,-124.0,2021-11-19
10991,epic_1b_20211119220337,-16.0,-151.0,2021-11-19
10985,epic_1b_20211119092722,-16.0,38.0,2021-11-19
10971,epic_1b_20211120061000,-16.0,87.0,2021-11-20
10968,epic_1b_20211120004554,-16.0,168.0,2021-11-20
10969,epic_1b_20211120023356,-16.0,141.0,2021-11-20
10970,epic_1b_20211120042158,-16.0,114.0,2021-11-20
10972,epic_1b_20211120075802,-16.0,60.0,2021-11-20
10978,epic_1b_20211120184615,-16.0,-102.0,2021-11-20
10974,epic_1b_20211120113406,-16.0,6.0,2021-11-20
10979,epic_1b_20211120203417,-17.0,-129.0,2021-11-20
10977,epic_1b_20211120165813,-16.0,-75.0,2021-11-20
10973,epic_1b_20211120094604,-16.0,33.0,2021-11-20
10975,epic_1b_20211120132208,-16.0,-21.0,2021-11-20
10976,epic_1b_20211120151011,-16.0,-48.0,2021-11-20
10956,epic_1b_20211121025238,-17.0,136.0,2021-11-21
10957,epic_1b_20211121044040,-17.0,109.0,2021-11-21
10958,epic_1b_20211121062843,-17.0,82.0,2021-11-21
10959,epic_1b_20211121081645,-17.0,55.0,2021-11-21
10960,epic_1b_20211121100447,-17.0,28.0,2021-11-21
10955,epic_1b_20211121010437,-17.0,163.0,2021-11-21
10962,epic_1b_20211121134052,-17.0,-26.0,2021-11-21
10963,epic_1b_20211121152854,-17.0,-53.0,2021-11-21
10964,epic_1b_20211121171656,-17.0,-80.0,2021-11-21
10965,epic_1b_20211121190458,-17.0,-107.0,2021-11-21
10966,epic_1b_20211121205300,-17.0,-134.0,2021-11-21
10967,epic_1b_20211121224102,-17.0,-161.0,2021-11-21
10961,epic_1b_20211121115249,-17.0,1.0,2021-11-21
10944,epic_1b_20211122005515,-17.0,165.0,2021-11-22
10945,epic_1b_20211122024318,-17.0,138.0,2021-11-22
10946,epic_1b_20211122043120,-17.0,111.0,2021-11-22
10947,epic_1b_20211122061922,-17.0,84.0,2021-11-22
10948,epic_1b_20211122080724,-17.0,57.0,2021-11-22
10949,epic_1b_20211122095526,-17.0,30.0,2021-11-22
10951,epic_1b_20211122133130,-17.0,-24.0,2021-11-22
10952,epic_1b_20211122151933,-17.0,-51.0,2021-11-22
10954,epic_1b_20211122185537,-17.0,-105.0,2021-11-22
10950,epic_1b_20211122114328,-17.0,3.0,2021-11-22
10953,epic_1b_20211122170735,-17.0,-78.0,2021-11-22
10935,epic_1b_20211123074842,-17.0,61.0,2021-11-23
10931,epic_1b_20211123003634,-17.0,169.0,2021-11-23
10932,epic_1b_20211123022436,-17.0,142.0,2021-11-23
10933,epic_1b_20211123041238,-17.0,115.0,2021-11-23
10934,epic_1b_20211123060040,-17.0,88.0,2021-11-23
10936,epic_1b_20211123093644,-17.0,34.0,2021-11-23
10938,epic_1b_20211123131249,-17.0,-20.0,2021-11-23
10939,epic_1b_20211123150051,-17.0,-47.0,2021-11-23
10940,epic_1b_20211123164854,-17.0,-74.0,2021-11-23
10941,epic_1b_20211123183656,-17.0,-101.0,2021-11-23
10942,epic_1b_20211123202458,-17.0,-128.0,2021-11-23
10943,epic_1b_20211123221301,-17.0,-155.0,2021-11-23
10937,epic_1b_20211123112446,-17.0,7.0,2021-11-23
10923,epic_1b_20211124091801,-18.0,39.0,2021-11-24
10924,epic_1b_20211124110603,-18.0,11.0,2021-11-24
10925,epic_1b_20211124125406,-18.0,-16.0,2021-11-24
10926,epic_1b_20211124144208,-18.0,-43.0,2021-11-24
10927,epic_1b_20211124163010,-18.0,-70.0,2021-11-24
10928,epic_1b_20211124181813,-18.0,-97.0,2021-11-24
10929,epic_1b_20211124200615,-18.0,-124.0,2021-11-24
10930,epic_1b_20211124215417,-18.0,-151.0,2021-11-24
10918,epic_1b_20211125214459,-18.0,-149.0,2021-11-25
10913,epic_1b_20211125124448,-18.0,-14.0,2021-11-25
10914,epic_1b_20211125143250,-18.0,-41.0,2021-11-25
10915,epic_1b_20211125162052,-18.0,-68.0,2021-11-25
10916,epic_1b_20211125180855,-18.0,-95.0,2021-11-25
10917,epic_1b_20211125195657,-18.0,-122.0,2021-11-25
